Roost,Roost size,Latitude,Longitude,Level,Distance ,Position,Region,Installation date,Installation time(end),Approach n,Approach start,Approach end,Approach date,Approach type,Solving time,Species,Roost of origin,Video reference,Notes
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,36,13:12:56,13:13:04,20230812,Presence,NA,Cacatua galerita,,WarMemorial/Level2/230823/00128,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,37,13:19:52,13:21:05,20230812,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00131,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,38,13:22:32,13:24:09,20230812,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00132 to 133,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,39,13:24:28,13:25:01,20230812,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00133,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,40,13:32:14,13:33:19,20230816,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00150,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,41,11:45:09,11:45:36,20230820,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/230823/00193,"Marked, G on left shoulder"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,42,18:22:42,18:23:29,20230820,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00204,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,43,18:23:47,18:23:48,20230820,Presence,NA,Cacatua galerita,,WarMemorial/Level2/230823/00204,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,44,18:23:53,18:27:57,20230820,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00204 to 206,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,1,11:16:01,11:16:30,20230821,Presence,NA,Manorina chiassosa,,WarMemorial/Level2/230823/00207,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,45,13:11:44,13:14:29,20230821,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/230823/00208,"Marked, G"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,46,13:12:30,13:13:10,20230821,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00208,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,47,13:14:08,13:15:24,20230821,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00209,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,48,12:38:52,12:40:13,20230822,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/230823/00216,"Marked, GNO"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,49,14:51:09,14:51:17,20230822,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/230823/00217,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,2,11:48:44,11:50:20,20230825,Attempt,NA,Platycercus elegans,,WarMemorial/Level2/060923/0022 to 23,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,50,16:35:25,16:39:12,20230826,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/060923/0042 to 44,"Marked, G"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,51,16:36:00,16:39:31,20230826,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/060923/0043 to 44,"Marked, GLR"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,52,17:00:07,17:02:23,20230827,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/060923/0051,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,2,10:54:57,10:55:01,20230829,Attempt,NA,Manorina chiassosa,,WarMemorial/Level2/060923/0058,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,3,17:40:30,17:40:32,20230829,Presence,NA,Manorina chiassosa,,WarMemorial/Level2/060923/0075,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,4,13:09:01,13:09:07,20230904,Presence,NA,Manorina chiassosa,,WarMemorial/Level2/060923/00122,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,53,17:28:22,17:28:41,20230904,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/060923/00126,"Marked, GNB"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,54,17:41:08,17:41:38,20230905,Attempt,NA,Cacatua galerita,WM,WarMemorial/Level2/060923/00208,"Marked, G"
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,55,17:41:52,17:41:56,20230905,Attempt,NA,Cacatua galerita,,WarMemorial/Level2/060923/00208,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,5,03:31:40,03:32:09,20230911,Attempt,NA,Petaurus spp.,,WarMemorial/Level2/110923/0210,
War Memorial,,-35.28384,149.145197,2,9.7,Left,North,20230703,13:15,6,03:42:14,03:42:17,20230911,Attempt,NA,Petaurus spp.,,WarMemorial/Level2/110923/0211,
War Memorial,,-35.283575,149.145671,3,7.7,Center,North,20230703,13:15,1,NA,NA,NA,Attempt,NA,Trichosurus vulpecula,,WarMemorial/Level3/090823/IMG0064,"Arrives at 00:00 video 0064, leaves at 1:36  (tot length 3 m)"
Watson,,-35.237272,149.161154,1,13.3,Center,North,20230718,13:50,1,16:30:53,16:31:02,20230726,Presence,NA,Callocephalon fimbriatum,,Watson/Level1/020823/0016,
Watson,,-35.237272,149.161154,1,13.3,Center,North,20230718,13:50,1,18:30:37,18:30:50,20230728,Presence,NA,Cacatua galerita,,Watson/Level1/020823/0019,
Watson,,-35.237272,149.161154,1,13.3,Center,North,20230718,13:50,2,18:34:43,18:43:21,20230806,Solving,18:35:43,Cacatua galerita,,Watson/Level1/020823/0014 to 0019,
Watson,,-35.237272,149.161154,1,13.3,Center,North,20230718,13:50,3,18:44:31,18:44:32,20230806,Post presence,NA,Cacatua galerita,,Watson/Level1/020823/0019 ,
Watson,,-35.237272,149.161154,1,13.3,Center,North,20230718,13:50,4,18:45:34,18:47:45,20230806,Post attempt,NA,Cacatua galerita,,Watson/Level1/020823/0019 to 0021,
Watson,,-35.237272,149.161154,1,13.3,Center,North,20230718,13:50,5,18:17:49,18:28:05,20230807,Post attempt,NA,Cacatua galerita,WM,Watson/Level1/020823/0022,"Marked bird, GMB or GML or GNB or GNL"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,1,14:47:26,14:47:47,20230719,Attempt,NA,Manorina chiassosa,,Watson/Level2/020823/007,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,2,15:49:11,15:49:23,20230719,Presence,NA,Manorina chiassosa,,Watson/Level2/020823/0010,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,1,05:20:04,05:20:09,20230721,Presence,NA,Petaurus spp.,,Watson/Level2/020823/0013,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,3,11:09:53,11:10:07,20230721,Attempt,NA,Manorina chiassosa,,Watson/Level2/020823/0021,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,4,08:44:38,08:44:48,20230724,Attempt,NA,Manorina chiassosa,,Watson/Level2/020823/0042,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,2,01:07:31,01:07:47,20230725,Presence,NA,Petaurus spp.,,Watson/Level2/020823/0045,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,3,01:07:50,01:09:00,20230725,Attempt,NA,Petaurus spp.,,Watson/Level2/020823/0045,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,4,01:09:09,01:10:00,20230725,Attempt,NA,Petaurus spp.,,Watson/Level2/020823/0046,New attempt because the video changed and I am not sure it was the same individual
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,5,16:14:03,16:14:39,20230725,Attempt,NA,Manorina chiassosa,,Watson/Level2/020823/0048,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,6,16:14:06,16:14:14,20230725,Attempt,NA,Manorina chiassosa,,Watson/Level2/020823/0048,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,7,16:15:53,16:16:02,20230725,Attempt,NA,Manorina chiassosa,,Watson/Level2/020823/0049,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,5,05:46:43,05:47:19,20230726,Attempt,NA,Petaurus spp.,,Watson/Level2/020823/0050,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,1,14:04:44,14:05:01,20230726,Attempt,NA,Alisterus scapularis (female),,Watson/Level2/020823/0051,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,8,13:16:47,13:17:47,20230729,Attempt,NA,Manorina chiassosa,,Watson/Level2/020823/0059,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,9,11:42:02,11:42:17,20230802,Attempt,NA,Manorina chiassosa,,Watson/Level2/020823/00110,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,1,16:03:49,16:04:18,20230802,Attempt,NA,Callocephalon fimbriatum,,Watson/Level2/090823/002,"Juvenile, male"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,1,21:45:39,21:45:48,20230802,Presence,NA,Petaurus spp.,,Watson/Level2/090823/004,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,2,21:46:07,21:46:23,20230802,Attempt,NA,Petaurus spp.,,Watson/Level2/090823/004,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,3,21:46:36,21:47:01,20230802,Attempt,NA,Petaurus spp.,,Watson/Level2/090823/004,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,4,04:45:54,04:47:18,20230804,Attempt,NA,Petaurus spp.,,Watson/Level2/090823/0016,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,5,04:47:50,04:48:37,20230804,Attempt,NA,Petaurus spp.,,Watson/Level2/090823/0017,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,6,05:09:40,05:09:47,20230804,Presence,NA,Petaurus spp.,,Watson/Level2/090823/0018,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,7,05:10:02,05:10:23,20230804,Presence,NA,Petaurus spp.,,Watson/Level2/090823/0018,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,8,05:11:50,05:11:54,20230804,Presence,NA,Petaurus spp.,,Watson/Level2/090823/0019,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,9,05:12:21,05:13:05,20230804,Attempt,NA,Petaurus spp.,,Watson/Level2/090823/0019,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,10,00:29:28,00:30:04,20230808,Attempt,NA,Petaurus spp.,,Watson/Level2/090823/0066,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,11,00:30:48,00:30:54,20230808,Presence,NA,Petaurus spp.,,Watson/Level2/090823/0066,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,12,00:38:19,00:38:45,20230808,Attempt,NA,Petaurus spp.,,Watson/Level2/090823/0067,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,13,04:42:24,04:43:39,20230809,Attempt,NA,Petaurus spp.,,Watson/Level2/090823/0075,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,14,04:43:51,04:43:52,20230809,Presence,NA,Petaurus spp.,,Watson/Level2/090823/0075,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,15,04:27:49,04:27:58,20230811,Attempt,NA,Petaurus spp.,,Watson/Level2/230823/0042,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,16,04:28:24,04:28:36,20230811,Attempt,NA,Petaurus spp.,,Watson/Level2/230823/0042,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,17,05:16:53,05:17:10,20230814,Attempt,NA,Petaurus spp.,,Watson/Level2/230823/0046,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,2,09:31:06,09:31:29,20230814,Attempt,NA,Callocephalon fimbriatum,,Watson/Level2/230823/0046,"Juvenile, male"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,10,15:39:26,15:39:40,20230815,Attempt,NA,Manorina chiassosa,,Watson/Level2/230823/0048,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,18,20:59:38,20:59:57,20230816,Attempt,NA,Petaurus spp.,,Watson/Level2/230823/0053,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,19,05:20:45,05:22:12,20230819,Attempt,NA,Petaurus spp.,,Watson/Level2/230823/0072,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,20,05:23:52,05:24:05,20230819,Attempt,NA,Petaurus spp.,,Watson/Level2/230823/0073,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,3,11:51:29,11:51:53,20230819,Attempt,NA,Callocephalon fimbriatum,,Watson/Level2/230823/0077,"Juvenile, male"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,4,11:52:23,11:52:49,20230819,Attempt,NA,Callocephalon fimbriatum,,Watson/Level2/230823/0077,"Juvenile, male"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,1,12:10:57,12:14:40,20230819,Attempt,NA,Cacatua galerita,HA,Watson/Level2/230823/0085,"Marked bird, OGN"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,2,12:14:52,12:14:59,20230819,Attempt,NA,Cacatua galerita,,Watson/Level2/230823/0085,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,3,12:16:11,12:48:06,20230819,Solving,12:32:51,Cacatua galerita,WA,Watson/Level2/230823/0086 to 101,"Marked, B"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,4,12:50:23,12:55:28,20230819,Post attempt,NA,Cacatua galerita,WA,Watson/Level2/230823/00101 to 103,"Marked, B"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,5,15:34:59,15:53:17,20230819,Post attempt,NA,Cacatua galerita,WA,Watson/Level2/230823/00107 to 115,"Marked, B (seems the same bird from the marking)"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,21,21:18:01,21:19:49,20230819,Post attempt,NA,Petaurus spp.,,Watson/Level2/230823/00117 to 118,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,22,21:19:35,21:21:00,20230819,Post attempt,NA,Petaurus spp.,,Watson/Level2/230823/00118,2 gliders together
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,23,21:32:46,21:32:53,20230819,Post attempt,NA,Petaurus spp.,,Watson/Level2/230823/00119,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,24,04:14:50,04:15:41,20230820,Post attempt,NA,Petaurus spp.,,Watson/Level2/230823/00120,
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,6,13:34:17,13:37:41,20230821,Post attempt,NA,Cacatua galerita,WA,Watson/Level2/230823/00123,"Marked, B (seems the same bird from the marking)"
Watson,,-35.237174,149.161549,2,17.3,Right,North,20230718,13:50,25,02:48:14,02:48:30,20230822,Post attempt,NA,Petaurus spp.,,Watson/Level2/230823/00125,
Watson,,-35.237104,149.160883,3,6.5,Left,North,20230718,13:50,1,16:55:42,16:57:25,20230830,Attempt,NA,Platycercus elegans,,Watson/Level3/007 to 008,
Watson,,-35.237104,149.160883,3,6.5,Left,North,20230718,13:50,1,18:57:20,18:57:44,20230902,Attempt,NA,Cacatua galerita,,Watson/Level3/0098,
Watson,,-35.237104,149.160883,3,6.5,Left,North,20230718,13:50,1,10:54:39,10:54:45,20230903,Presence,NA,Gymnorhina tibicen,,Watson/Level3/0099,
Garis Place,165,-35.207972,149.01435,1,4.8,Center,Belconnen,20230616,15:10,1,18:06:13,18:06:32,20230624,Attempt,NA,Cacatua galerita,,GarisPlace/Lev1/070723/0136,
Garis Place,165,-35.207972,149.01435,1,4.8,Center,Belconnen,20230616,15:10,2,11:59:37,12:00:48,20230717,Attempt,NA,Cacatua galerita,,GarisPlace/Lev1/010823/0091,
Garis Place,165,-35.207972,149.01435,1,4.8,Center,Belconnen,20230616,15:10,3,12:01:18,12:01:28,20230717,Attempt,NA,Cacatua galerita,,GarisPlace/Lev1/010823/0092,
Garis Place,165,-35.207972,149.01435,1,4.8,Center,Belconnen,20230616,15:10,1,12:20:04,12:20:41,20230805,Attempt,NA,Dacelo novaeguineae,,GarisPlace/Lev1/110823/0126,
Garis Place,165,-35.207972,149.01435,1,4.8,Center,Belconnen,20230616,15:10,2,12:31:19,12:31:56,20230805,Attempt,NA,Dacelo novaeguineae,,GarisPlace/Lev1/110823/0128,
Garis Place,165,-35.207972,149.01435,1,4.8,Center,Belconnen,20230616,15:10,3,12:33:10,12:36:09,20230805,Attempt,NA,Dacelo novaeguineae,,GarisPlace/Lev1/110823/0129,
Garis Place,165,-35.207972,149.01435,1,4.8,Center,Belconnen,20230616,15:10,4,14:43:00,14:43:22,20230805,Presence,NA,Dacelo novaeguineae,,GarisPlace/Lev1/110823/0141,
Garis Place,165,-35.207972,149.01435,1,4.8,Center,Belconnen,20230616,15:10,4,18:27:32,18:28:34,20230808,Attempt,NA,Cacatua galerita,,GarisPlace/Lev1/110823/0254,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,1,11:13:38,11:13:42,20230620,Presence,NA,Acanthiza spp.,,GarisPlace/Level2/070723/046,Probably A. pusilla
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,1,23:30:08,23:30:54,20230621,Attempt,NA,Trichosurus vulpecula,,GarisPlace/Level2/070723/070,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,2,00:06:02,00:13:31,20230622,Attempt,NA,Trichosurus vulpecula,,GarisPlace/Level2/070723/071 to 75,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,1,11:38:23,11:39:51,20230629,Attempt,NA,Platycercus elegans,,GarisPlace/Level2/070723/0145,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,1,13:32:16,13:33:11,20230702,Attempt,NA,Platycercus eximius,,GarisPlace/Level2/070723/0193,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,2,11:43:42,11:44:43,20230707,Attempt,NA,Platycercus eximius,,GarisPlace/Level2/070723/0256,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,3,11:51:50,11:51:51,20230713,Presence,NA,Platycercus eximius,,GarisPlace/Level2/010823/0015,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,1,13:25:51,13:26:03,20230713,Attempt,NA,Gymnorhina tibicen,,GarisPlace/Level2/010823/0016,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,1,09:50:03,09:50:05,20230714,Presence,NA,Chenonetta jubata,,GarisPlace/Level2/010823/0017,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,4,10:41:32,10:41:47,20230714,Attempt,NA,Platycercus eximius,,GarisPlace/Level2/010823/0018,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,2,11:01:10,11:01:36,20230714,Attempt,NA,Gymnorhina tibicen,,GarisPlace/Level2/010823/0019,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,5,13:55:35,13:56:03,20230716,Attempt,NA,Platycercus eximius,,GarisPlace/Level2/010823/0036,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,3,15:24:13,15:24:43,20230717,Presence,NA,Gymnorhina tibicen,,GarisPlace/Level2/010823/0039,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,6,12:05:40,12:06:48,20230720,Attempt,NA,Platycercus eximius,,GarisPlace/Level2/010823/0047,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,7,12:20:20,12:20:48,20230722,Attempt,NA,Platycercus eximius,,GarisPlace/Level2/010823/0060,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,8,12:11:46,12:11:58,20230724,Attempt,NA,Platycercus eximius,,GarisPlace/Level2/010823/0079,
Garis Place,165,-35.208239,149.014608,2,5,Right,Belconnen,20230616,15:10,2,10:15:44,10:16:13,20230805,Attempt,NA,Chenonetta jubata,,GarisPlace/Level2/110823/0069,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,1,13:51:57,13:53:19,20230617,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/070723/003,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,2,13:53:53,13:57:38,20230617,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/070723/004 to 006,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,3,07:57:06,08:01:58,20230708,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/001 to 002,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,4,17:59:40,18:00:55,20230708,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/003 to 004,"Almost solved, removed above obstacle, no food access"
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,5,18:06:02,18:06:11,20230708,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/005,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,1,10:24:23,10:24:28,20230709,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/006,"Removed the upper piece completely, no food access"
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,2,10:50:56,10:51:14,20230709,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/007,"Almost removed the second piece, but no food access"
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,3,12:39:27,12:39:49,20230710,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/0010,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,4,14:10:24,14:10:45,20230710,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/0012,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,5,15:25:49,15:26:17,20230710,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/0013,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,6,18:15:54,18:17:23,20230710,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0014,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,7,18:20:46,18:21:40,20230710,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0015,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,8,18:04:41,18:04:51,20230712,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0016,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,9,18:05:09,18:05:45,20230712,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0016,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,10,18:15:15,18:16:23,20230712,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0017,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,11,18:16:39,18:16:44,20230712,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0017,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,12,18:18:02,18:19:10,20230712,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0018,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,13,18:20:10,18:20:41,20230712,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0019,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,14,08:06:11,08:09:17,20230713,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0020 to 21,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,15,08:07:09,08:08:20,20230713,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0020 to 21,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,16,08:16:00,08:21:05,20230713,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0022 to 24,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,16,08:16:18,08:23:14,20230713,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0022 to 25,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,17,08:33:14,08:34:56,20230713,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0026 to 27,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,17,08:33:35,08:34:56,20230713,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0026 to 27,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,18,18:28:50,18:29:20,20230713,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0028,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,19,07:51:51,07:51:52,20230713,Presence,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0029,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,20,18:13:10,18:16:03,20230714,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0030,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,21,18:14:02,18:16:27,20230714,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0030,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,1,09:37:55,09:38:00,20230715,Attempt,NA,Sturnus vulgaris,,GarisPlace/Lev3/010823/0032,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,6,09:46:04,09:46:56,20230715,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/0033,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,7,09:47:11,09:47:14,20230715,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/0033,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,8,09:47:17,09:47:50,20230715,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/0033,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,22,18:22:48,18:25:45,20230715,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0036 to 37,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,23,18:18:10,18:20:24,20230717,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0039 to 40,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,24,18:19:34,18:20:30,20230717,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0039 to 40,
